FDATE,FCURR,TCURR,RATE
2022-07-07,GBP,INR,94.25871276855469
2022-07-08,GBP,INR,95.24483489990234
2022-07-11,GBP,INR,95.37458801269531
2022-07-12,GBP,INR,94.50469207763672
2022-07-13,GBP,INR,94.42726135253906
2022-07-14,GBP,INR,94.63058471679688
2022-07-15,GBP,INR,94.55886840820312
2022-07-18,GBP,INR,94.70861053466797
2022-07-19,GBP,INR,95.62030792236328
2022-07-20,GBP,INR,95.84664154052734
2022-07-21,GBP,INR,95.75684356689453
2022-07-22,GBP,INR,95.64927673339844
2022-07-25,GBP,INR,95.76922607421875
2022-07-26,GBP,INR,96.05732727050781
2022-07-27,GBP,INR,96.13676452636719
2022-07-28,GBP,INR,97.05168151855469
2022-07-29,GBP,INR,96.87590026855469
2022-08-01,GBP,INR,96.36865997314453
2022-08-02,GBP,INR,96.75408172607422
2022-08-03,GBP,INR,95.68489837646484
2022-08-04,GBP,INR,96.05679321289062
2022-08-05,GBP,INR,96.2369613647461
2022-08-08,GBP,INR,95.78216552734375
2022-08-09,GBP,INR,96.1474380493164
2022-08-10,GBP,INR,96.09967803955078
2022-08-11,GBP,INR,96.59679412841797
2022-08-12,GBP,INR,97.07980346679688
2022-08-15,GBP,INR,96.62899017333984
2022-08-16,GBP,INR,95.90926361083984
2022-08-17,GBP,INR,95.74732971191406
2022-08-18,GBP,INR,95.59268188476562
2022-08-19,GBP,INR,95.19432830810547
2022-08-22,GBP,INR,94.41873168945312
2022-08-23,GBP,INR,93.95957946777344
2022-08-24,GBP,INR,94.46995544433594
2022-08-25,GBP,INR,94.1347427368164
2022-08-26,GBP,INR,94.55611419677734
2022-08-29,GBP,INR,93.50410461425781
2022-08-30,GBP,INR,93.62678527832031
2022-08-31,GBP,INR,92.87100982666016
2022-09-01,GBP,INR,92.40715789794922
2022-09-02,GBP,INR,92.01236724853516
2022-09-05,GBP,INR,91.52689361572266
2022-09-06,GBP,INR,91.94762420654297
2022-09-07,GBP,INR,92.02266693115234
2022-09-08,GBP,INR,91.76925659179688
2022-09-09,GBP,INR,91.71566009521484
2022-09-12,GBP,INR,92.52458190917969
2022-09-13,GBP,INR,92.72454833984375
2022-09-14,GBP,INR,91.53361511230469
2022-09-15,GBP,INR,91.73286437988281
2022-09-16,GBP,INR,91.53544616699219
2022-09-19,GBP,INR,91.0815200805664
2022-09-20,GBP,INR,91.15380859375
2022-09-21,GBP,INR,90.7541275024414
2022-09-22,GBP,INR,90.26055908203125
2022-09-23,GBP,INR,91.22744750976562
2022-09-26,GBP,INR,87.96332550048828
2022-09-27,GBP,INR,87.2103042602539
2022-09-28,GBP,INR,87.62940979003906
2022-09-29,GBP,INR,88.47295379638672
2022-09-30,GBP,INR,90.70386505126953
2022-10-03,GBP,INR,90.80573272705078
2022-10-04,GBP,INR,92.31920623779297
2022-10-05,GBP,INR,93.45869445800781
2022-10-06,GBP,INR,92.59892272949219
2022-10-07,GBP,INR,91.8779525756836
2022-10-10,GBP,INR,91.70372009277344
2022-10-11,GBP,INR,91.15254974365234
2022-10-12,GBP,INR,90.37046813964844
2022-10-13,GBP,INR,91.25257873535156
2022-10-14,GBP,INR,93.0577392578125
2022-10-17,GBP,INR,92.5760498046875
2022-10-18,GBP,INR,93.3653793334961
2022-10-19,GBP,INR,93.22373962402344
2022-10-20,GBP,INR,93.04692077636719
2022-10-21,GBP,INR,92.93958282470703
2022-10-24,GBP,INR,93.37198638916016
2022-10-25,GBP,INR,93.6072006225586
2022-10-26,GBP,INR,94.45680236816406
2022-10-27,GBP,INR,95.33983612060547
2022-10-28,GBP,INR,95.28630828857422
2022-10-31,GBP,INR,95.5363540649414
2022-11-01,GBP,INR,94.86225891113281
2022-11-02,GBP,INR,94.9685287475586
2022-11-03,GBP,INR,94.37934112548828
2022-11-04,GBP,INR,92.31482696533203
2022-11-07,GBP,INR,93.26705169677734
2022-11-08,GBP,INR,94.20272064208984
2022-11-09,GBP,INR,93.95335388183594
2022-11-10,GBP,INR,92.47208404541016
2022-11-11,GBP,INR,94.21907043457031
2022-11-14,GBP,INR,95.14218139648438
2022-11-15,GBP,INR,95.1732406616211
2022-11-16,GBP,INR,96.13593292236328
2022-11-17,GBP,INR,97.03560638427734
2022-11-18,GBP,INR,96.71105194091797
2022-11-21,GBP,INR,96.84806823730469
2022-11-22,GBP,INR,96.63702392578125
2022-11-23,GBP,INR,97.16265106201172
2022-11-24,GBP,INR,98.37653350830078
2022-11-25,GBP,INR,98.9715347290039
2022-11-28,GBP,INR,98.65493774414062
2022-11-29,GBP,INR,97.65695190429688
2022-11-30,GBP,INR,97.55378723144531
2022-12-01,GBP,INR,98.18914031982422
2022-12-02,GBP,INR,99.58634948730469
2022-12-05,GBP,INR,100.01132202148438
2022-12-06,GBP,INR,99.8625259399414
2022-12-07,GBP,INR,99.92293548583984
2022-12-08,GBP,INR,100.3793716430664
2022-12-09,GBP,INR,100.66429901123047
2022-12-12,GBP,INR,101.06307220458984
2022-12-13,GBP,INR,101.3879623413086
2022-12-14,GBP,INR,101.83673095703125
2022-12-15,GBP,INR,102.47258758544922
2022-12-16,GBP,INR,100.94844055175781
2022-12-19,GBP,INR,100.47722625732422
2022-12-20,GBP,INR,100.34486389160156
2022-12-21,GBP,INR,100.74784088134766
2022-12-22,GBP,INR,100.1100082397461
2022-12-23,GBP,INR,99.78202056884766
2022-12-26,GBP,INR,99.56356811523438
2022-12-27,GBP,INR,100.18792724609375
2022-12-28,GBP,INR,99.57096099853516
2022-12-29,GBP,INR,99.56378173828125
2022-12-30,GBP,INR,99.90866088867188
2023-01-02,GBP,INR,100.0982437133789
2023-01-03,GBP,INR,99.73077392578125
2023-01-04,GBP,INR,99.08344268798828
2023-01-05,GBP,INR,99.68093872070312
2023-01-06,GBP,INR,98.43617248535156
2023-01-09,GBP,INR,99.49280548095703
2023-01-10,GBP,INR,100.1347427368164
2023-01-11,GBP,INR,99.23275756835938
2023-01-12,GBP,INR,99.2158203125
2023-01-13,GBP,INR,99.08126068115234
2023-01-16,GBP,INR,99.41944122314453
2023-01-17,GBP,INR,99.61845397949219
2023-01-18,GBP,INR,100.16463470458984
2023-01-19,GBP,INR,100.54745483398438
2023-01-20,GBP,INR,100.64547729492188
2023-01-23,GBP,INR,100.2825927734375
2023-01-24,GBP,INR,100.90006256103516
2023-01-25,GBP,INR,100.64306640625
2023-01-26,GBP,INR,101.08961486816406
2023-01-27,GBP,INR,101.14326477050781
2023-01-30,GBP,INR,100.9228515625
2023-01-31,GBP,INR,100.75191497802734
2023-02-01,GBP,INR,100.66886901855469
2023-02-02,GBP,INR,101.23063659667969
2023-02-03,GBP,INR,100.31912994384766
2023-02-06,GBP,INR,99.39940643310547
2023-02-07,GBP,INR,99.48092651367188
2023-02-08,GBP,INR,99.70410919189453
2023-02-09,GBP,INR,99.77693176269531
2023-02-10,GBP,INR,100.0375747680664
2023-02-13,GBP,INR,99.53168487548828
2023-02-14,GBP,INR,100.2667236328125
2023-02-15,GBP,INR,100.89881134033203
2023-02-16,GBP,INR,99.57380676269531
2023-02-17,GBP,INR,99.01039123535156
2023-02-20,GBP,INR,99.54053497314453
2023-02-21,GBP,INR,99.55482482910156
2023-02-22,GBP,INR,100.3795394897461
2023-02-23,GBP,INR,99.87295532226562
2023-02-24,GBP,INR,99.28894805908203
2023-02-27,GBP,INR,99.04554748535156
2023-02-28,GBP,INR,99.73068237304688
2023-03-01,GBP,INR,99.45063018798828
2023-03-02,GBP,INR,99.1264877319336
2023-03-03,GBP,INR,98.41446685791016
2023-03-06,GBP,INR,98.34111022949219
2023-03-07,GBP,INR,98.4483642578125
2023-03-08,GBP,INR,97.08248901367188
2023-03-09,GBP,INR,97.09322357177734
2023-03-10,GBP,INR,97.76001739501953
2023-03-13,GBP,INR,98.70082092285156
2023-03-14,GBP,INR,100.30779266357422
2023-03-15,GBP,INR,100.01698303222656
2023-03-16,GBP,INR,99.81669616699219
2023-03-17,GBP,INR,100.06988525390625
2023-03-20,GBP,INR,100.54170227050781
2023-03-21,GBP,INR,101.31779479980469
2023-03-22,GBP,INR,101.05155181884766
2023-03-23,GBP,INR,101.30412292480469
2023-03-24,GBP,INR,100.99827575683594
2023-03-27,GBP,INR,100.84668731689453
2023-03-28,GBP,INR,101.0867919921875
2023-03-29,GBP,INR,101.36383819580078
2023-03-30,GBP,INR,101.27256774902344
2023-03-31,GBP,INR,101.70016479492188
2023-04-03,GBP,INR,101.071533203125
2023-04-04,GBP,INR,102.0362319946289
2023-04-05,GBP,INR,102.68830108642578
2023-04-06,GBP,INR,102.12168884277344
2023-04-07,GBP,INR,101.92951202392578
2023-04-10,GBP,INR,101.73162078857422
2023-04-11,GBP,INR,101.52203369140625
2023-04-12,GBP,INR,101.98958587646484
2023-04-13,GBP,INR,102.40338897705078
2023-04-14,GBP,INR,102.27952575683594
2023-04-17,GBP,INR,101.52237701416016
2023-04-18,GBP,INR,101.48066711425781
2023-04-19,GBP,INR,102.04570770263672
2023-04-20,GBP,INR,102.34080505371094
2023-04-21,GBP,INR,102.19658660888672
2023-04-24,GBP,INR,102.14205932617188
2023-04-25,GBP,INR,102.24099731445312
2023-04-26,GBP,INR,101.78363037109375
2023-04-27,GBP,INR,101.94725799560547
2023-04-28,GBP,INR,102.17955017089844
2023-05-01,GBP,INR,102.69705200195312
2023-05-02,GBP,INR,102.19206237792969
2023-05-03,GBP,INR,102.03550720214844
2023-05-04,GBP,INR,102.80860137939453
2023-05-05,GBP,INR,102.70516967773438
2023-05-08,GBP,INR,103.22416687011719
2023-05-09,GBP,INR,103.14557647705078
2023-05-10,GBP,INR,103.6597671508789
2023-05-11,GBP,INR,103.43231201171875
2023-05-12,GBP,INR,102.75209045410156
2023-05-15,GBP,INR,102.32381439208984
2023-05-16,GBP,INR,103.04420471191406
2023-05-17,GBP,INR,102.73343658447266
2023-05-18,GBP,INR,102.95989990234375
2023-05-19,GBP,INR,102.68653869628906
2023-05-22,GBP,INR,103.26248168945312
2023-05-23,GBP,INR,102.98507690429688
2023-05-24,GBP,INR,102.92110443115234
2023-05-25,GBP,INR,102.28431701660156
2023-05-26,GBP,INR,101.9297103881836
2023-05-29,GBP,INR,101.9334487915039
2023-05-30,GBP,INR,102.03904724121094
2023-05-31,GBP,INR,102.61946105957031
2023-06-01,GBP,INR,102.90851593017578
2023-06-02,GBP,INR,103.07246398925781
2023-06-05,GBP,INR,102.43859100341797
2023-06-06,GBP,INR,102.59178924560547
2023-06-07,GBP,INR,102.53363037109375
2023-06-08,GBP,INR,102.8112564086914
2023-06-09,GBP,INR,103.59688568115234
2023-06-12,GBP,INR,103.71719360351562
2023-06-13,GBP,INR,103.14098358154297
2023-06-14,GBP,INR,103.73716735839844
2023-06-15,GBP,INR,103.91407775878906
2023-06-16,GBP,INR,104.72601318359375
2023-06-19,GBP,INR,105.08161926269531
2023-06-20,GBP,INR,104.88744354248047
2023-06-21,GBP,INR,104.65992736816406
2023-06-22,GBP,INR,104.64708709716797
2023-06-23,GBP,INR,104.40518951416016
2023-06-26,GBP,INR,104.33888244628906
2023-06-27,GBP,INR,104.25678253173828
2023-06-28,GBP,INR,104.51622009277344
2023-06-29,GBP,INR,103.70748901367188
2023-06-30,GBP,INR,103.49906158447266
2023-07-03,GBP,INR,104.30538940429688
2023-07-04,GBP,INR,104.01446533203125
2023-07-05,GBP,INR,104.25051879882812
2023-07-06,GBP,INR,104.68824768066406
2023-07-07,GBP,INR,105.47191619873047
2023-07-10,GBP,INR,106.05528259277344
2023-07-11,GBP,INR,106.12643432617188
2023-07-12,GBP,INR,106.56407928466797
2023-07-13,GBP,INR,106.51441955566406
2023-07-14,GBP,INR,107.70222473144531
2023-07-17,GBP,INR,107.45216369628906
2023-07-18,GBP,INR,107.28020477294922
2023-07-19,GBP,INR,107.00028991699219
2023-07-20,GBP,INR,106.15702056884766
2023-07-21,GBP,INR,105.6527099609375
2023-07-24,GBP,INR,105.39734649658203
2023-07-25,GBP,INR,104.90815734863281
2023-07-26,GBP,INR,105.67339324951172
2023-07-27,GBP,INR,106.06835174560547
2023-07-28,GBP,INR,105.42316436767578
2023-07-31,GBP,INR,105.75057983398438
2023-08-01,GBP,INR,105.5307846069336
2023-08-02,GBP,INR,105.33116912841797
2023-08-03,GBP,INR,105.157958984375
2023-08-04,GBP,INR,105.26757049560547
2023-08-07,GBP,INR,105.40945434570312
2023-08-08,GBP,INR,105.77796173095703
2023-08-09,GBP,INR,105.5923843383789
2023-08-10,GBP,INR,105.40774536132812
2023-08-11,GBP,INR,104.94969940185547
2023-08-14,GBP,INR,105.21965026855469
2023-08-15,GBP,INR,105.5078125
2023-08-16,GBP,INR,105.67633819580078
2023-08-17,GBP,INR,105.96009063720703
2023-08-18,GBP,INR,105.9333267211914
2023-08-21,GBP,INR,105.9361572265625
2023-08-22,GBP,INR,106.03448486328125
2023-08-23,GBP,INR,105.76244354248047
2023-08-24,GBP,INR,104.99032592773438
2023-08-25,GBP,INR,104.05946350097656
2023-08-28,GBP,INR,104.04438018798828
2023-08-29,GBP,INR,104.26881408691406
2023-08-30,GBP,INR,104.26841735839844
2023-08-31,GBP,INR,105.13746643066406
2023-09-01,GBP,INR,104.77385711669922
2023-09-04,GBP,INR,104.10191345214844
2023-09-05,GBP,INR,104.46595764160156
2023-09-06,GBP,INR,104.4715576171875
2023-09-07,GBP,INR,104.1346206665039
2023-09-08,GBP,INR,103.81513214111328
2023-09-11,GBP,INR,103.62785339355469
2023-09-12,GBP,INR,103.7452163696289
2023-09-13,GBP,INR,103.48001861572266
2023-09-14,GBP,INR,103.61612701416016
2023-09-15,GBP,INR,103.01074981689453
2023-09-18,GBP,INR,102.96276092529297
2023-09-19,GBP,INR,103.09925842285156
2023-09-20,GBP,INR,103.1040267944336
2023-09-21,GBP,INR,102.58330535888672
2023-09-22,GBP,INR,101.85225677490234
2023-09-25,GBP,INR,101.58209991455078
2023-09-26,GBP,INR,101.39098358154297
2023-09-27,GBP,INR,101.23495483398438
2023-09-28,GBP,INR,100.98249053955078
2023-09-29,GBP,INR,101.69770812988281
2023-10-02,GBP,INR,101.21997833251953
2023-10-03,GBP,INR,100.76215362548828
2023-10-04,GBP,INR,100.51934051513672
2023-10-05,GBP,INR,101.26415252685547
2023-10-06,GBP,INR,101.42716217041016
2023-10-09,GBP,INR,101.55475616455078
2023-10-10,GBP,INR,102.01055908203125
2023-10-11,GBP,INR,102.13721466064453
2023-10-12,GBP,INR,102.50936889648438
2023-10-13,GBP,INR,101.44625854492188
2023-10-16,GBP,INR,101.19048309326172
2023-10-17,GBP,INR,101.61902618408203
2023-10-18,GBP,INR,101.37599182128906
2023-10-19,GBP,INR,101.10099792480469
2023-10-20,GBP,INR,100.94593811035156
2023-10-23,GBP,INR,101.15718078613281
2023-10-24,GBP,INR,101.70862579345703
2023-10-25,GBP,INR,100.93506622314453
2023-10-26,GBP,INR,100.6216812133789
2023-10-27,GBP,INR,101.06487274169922
2023-10-30,GBP,INR,101.07357025146484
2023-10-31,GBP,INR,101.338134765625
2023-11-01,GBP,INR,101.19536590576172
2023-11-02,GBP,INR,101.37336730957031
2023-11-03,GBP,INR,101.477783203125
2023-11-06,GBP,INR,102.92584228515625
2023-11-07,GBP,INR,102.73595428466797
2023-11-08,GBP,INR,102.30889892578125
2023-11-09,GBP,INR,102.21263122558594
2023-11-10,GBP,INR,101.79405975341797
2023-11-13,GBP,INR,101.84062957763672
2023-11-14,GBP,INR,102.171630859375
2023-11-15,GBP,INR,103.6815185546875
2023-11-16,GBP,INR,103.29248046875
2023-11-17,GBP,INR,103.18975830078125
2023-11-20,GBP,INR,103.78589630126953
2023-11-21,GBP,INR,104.23678588867188
2023-11-22,GBP,INR,104.42118072509766
2023-11-23,GBP,INR,104.33756256103516
2023-11-24,GBP,INR,104.45206451416016
2023-11-27,GBP,INR,105.04036712646484
2023-11-28,GBP,INR,105.31739044189453
2023-11-29,GBP,INR,105.84669494628906
2023-11-30,GBP,INR,105.77030944824219
2023-12-01,GBP,INR,105.27520751953125
2023-12-04,GBP,INR,105.80289459228516
2023-12-05,GBP,INR,105.3844985961914
2023-12-06,GBP,INR,104.93152618408203
2023-12-07,GBP,INR,104.64956665039062
2023-12-08,GBP,INR,104.93053436279297
2023-12-11,GBP,INR,104.61322021484375
2023-12-12,GBP,INR,104.62274169921875
2023-12-13,GBP,INR,104.8376235961914
2023-12-14,GBP,INR,105.1396255493164
2023-12-15,GBP,INR,106.35958099365234
2023-12-18,GBP,INR,105.23304748535156
2023-12-19,GBP,INR,105.10865020751953
2023-12-20,GBP,INR,105.77610778808594
2023-12-21,GBP,INR,105.2290267944336
2023-12-22,GBP,INR,105.60279846191406
2023-12-25,GBP,INR,105.4157943725586
2023-12-26,GBP,INR,105.4367904663086
2023-12-27,GBP,INR,105.86266326904297
2023-12-28,GBP,INR,106.58525848388672
2023-12-29,GBP,INR,105.69755554199219
2024-01-01,GBP,INR,105.9035873413086
2024-01-02,GBP,INR,105.91197204589844
2024-01-03,GBP,INR,105.0905990600586
2024-01-04,GBP,INR,105.50981903076172
2024-01-05,GBP,INR,105.57324981689453
2024-01-08,GBP,INR,105.740234375
2024-01-09,GBP,INR,105.847900390625
2024-01-10,GBP,INR,105.67424774169922
2024-01-11,GBP,INR,105.785888671875
2024-01-12,GBP,INR,106.13907623291016
2024-01-15,GBP,INR,105.67176055908203
2024-01-16,GBP,INR,105.36165618896484
2024-01-17,GBP,INR,104.98778533935547
2024-01-18,GBP,INR,105.4358139038086
2024-01-19,GBP,INR,105.69001007080078
2024-01-22,GBP,INR,105.58513641357422
2024-01-23,GBP,INR,105.58548736572266
2024-01-24,GBP,INR,105.6357192993164
2024-01-25,GBP,INR,105.7170639038086
2024-01-26,GBP,INR,105.67333984375
2024-01-29,GBP,INR,105.58435821533203
2024-01-30,GBP,INR,105.7471694946289
2024-01-31,GBP,INR,105.50846099853516
2024-02-01,GBP,INR,105.44667053222656
2024-02-02,GBP,INR,105.70531463623047
2024-02-05,GBP,INR,104.82513427734375
2024-02-06,GBP,INR,104.14839172363281
2024-02-07,GBP,INR,104.69741821289062
2024-02-08,GBP,INR,104.82272338867188
2024-02-09,GBP,INR,104.69775390625
2024-02-12,GBP,INR,104.8083267211914
2024-02-13,GBP,INR,104.79671478271484
2024-02-14,GBP,INR,104.59257507324219
2024-02-15,GBP,INR,104.3340835571289
2024-02-16,GBP,INR,104.58692932128906
2024-02-19,GBP,INR,104.59576416015625
2024-02-20,GBP,INR,104.49916076660156
2024-02-21,GBP,INR,104.48482513427734
2024-02-22,GBP,INR,104.8292236328125
2024-02-23,GBP,INR,104.9412612915039
2024-02-26,GBP,INR,105.00312805175781
2024-02-27,GBP,INR,105.10742950439453
2024-02-28,GBP,INR,105.14359283447266
2024-02-29,GBP,INR,104.96820068359375
2024-03-01,GBP,INR,104.67279052734375
2024-03-04,GBP,INR,104.82129669189453
2024-03-05,GBP,INR,105.22688293457031
2024-03-06,GBP,INR,105.3092269897461
2024-03-07,GBP,INR,105.45709991455078
2024-03-08,GBP,INR,106.02672576904297
2024-03-11,GBP,INR,106.37735748291016
2024-03-12,GBP,INR,106.0563735961914
2024-03-13,GBP,INR,105.97909545898438
2024-03-14,GBP,INR,106.04039001464844
2024-03-15,GBP,INR,105.70210266113281
2024-03-18,GBP,INR,105.52156829833984
2024-03-19,GBP,INR,105.50894927978516
2024-03-20,GBP,INR,105.62565612792969
2024-03-21,GBP,INR,106.34251403808594
2024-03-22,GBP,INR,105.36283111572266
2024-03-25,GBP,INR,105.38237762451172
2024-03-26,GBP,INR,105.40802001953125
2024-03-27,GBP,INR,105.23340606689453
2024-03-28,GBP,INR,105.17218780517578
2024-03-29,GBP,INR,105.28337860107422
2024-04-01,GBP,INR,105.3144302368164
2024-04-02,GBP,INR,104.73790740966797
2024-04-03,GBP,INR,104.82070922851562
2024-04-04,GBP,INR,105.63815307617188
2024-04-05,GBP,INR,105.57369232177734
2024-04-08,GBP,INR,105.16011047363281
2024-04-09,GBP,INR,105.40670776367188
2022-03-04,USD,INR,75.8917007446289
2022-03-07,USD,INR,76.41799926757812
2022-03-08,USD,INR,77.08080291748047
2022-03-09,USD,INR,76.91449737548828
2022-03-10,USD,INR,76.13490295410156
2022-03-11,USD,INR,76.310302734375
2022-03-14,USD,INR,76.75370025634766
2022-03-15,USD,INR,76.49009704589844
2022-03-16,USD,INR,76.26589965820312
2022-03-17,USD,INR,76.02420043945312
2022-03-18,USD,INR,75.98159790039062
2022-03-21,USD,INR,75.94640350341797
2022-03-22,USD,INR,76.30709838867188
2022-03-23,USD,INR,76.10189819335938
2022-03-24,USD,INR,76.55239868164062
2022-03-25,USD,INR,76.32350158691406
2022-03-28,USD,INR,76.27850341796875
2022-03-29,USD,INR,76.03410339355469
2022-03-30,USD,INR,75.66670227050781
2022-03-31,USD,INR,75.82779693603516
2022-04-01,USD,INR,75.9092025756836
2022-04-04,USD,INR,75.99479675292969
2022-04-05,USD,INR,75.47799682617188
2022-04-06,USD,INR,75.45069885253906
2022-04-07,USD,INR,75.94509887695312
2022-04-08,USD,INR,75.91320037841797
2022-04-11,USD,INR,75.91729736328125
2022-04-12,USD,INR,75.83699798583984
2022-04-13,USD,INR,76.1498031616211
2022-04-14,USD,INR,76.12169647216797
2022-04-15,USD,INR,76.30879974365234
2022-04-18,USD,INR,76.3313980102539
2022-04-19,USD,INR,76.28019714355469
2022-04-20,USD,INR,76.44539642333984
2022-04-21,USD,INR,76.27619934082031
2022-04-22,USD,INR,76.28520202636719
2022-04-25,USD,INR,76.4635009765625
2022-04-26,USD,INR,76.52780151367188
2022-04-27,USD,INR,76.79409790039062
2022-04-28,USD,INR,76.47219848632812
2022-04-29,USD,INR,76.58899688720703
2022-05-02,USD,INR,76.52310180664062
2022-05-03,USD,INR,76.52410125732422
2022-05-04,USD,INR,76.46730041503906
2022-05-05,USD,INR,76.00160217285156
2022-05-06,USD,INR,76.54180145263672
2022-05-09,USD,INR,76.9574966430664
2022-05-10,USD,INR,77.3655014038086
2022-05-11,USD,INR,77.27140045166016
2022-05-12,USD,INR,77.41840362548828
2022-05-13,USD,INR,77.44380187988281
2022-05-16,USD,INR,77.48629760742188
2022-05-17,USD,INR,77.8053970336914
2022-05-18,USD,INR,77.37239837646484
2022-05-19,USD,INR,77.81999969482422
2022-05-20,USD,INR,77.42109680175781
2022-05-23,USD,INR,77.81839752197266
2022-05-24,USD,INR,77.52680206298828
2022-05-25,USD,INR,77.47879791259766
2022-05-26,USD,INR,77.49729919433594
2022-05-27,USD,INR,77.63020324707031
2022-05-30,USD,INR,77.69200134277344
2022-05-31,USD,INR,77.5208969116211
2022-06-01,USD,INR,77.5989990234375
2022-06-02,USD,INR,77.58409881591797
2022-06-03,USD,INR,77.3604965209961
2022-06-06,USD,INR,77.69419860839844
2022-06-07,USD,INR,77.82099914550781
2022-06-08,USD,INR,77.67060089111328
2022-06-09,USD,INR,77.72429656982422
2022-06-10,USD,INR,77.8187026977539
2022-06-13,USD,INR,78.17759704589844
2022-06-14,USD,INR,78.16059875488281
2022-06-15,USD,INR,77.9854965209961
2022-06-16,USD,INR,77.90019989013672
2022-06-17,USD,INR,77.97769927978516
2022-06-20,USD,INR,77.9614028930664
2022-06-21,USD,INR,77.93399810791016
2022-06-22,USD,INR,78.13490295410156
2022-06-23,USD,INR,78.19309997558594
2022-06-24,USD,INR,78.14240264892578
2022-06-27,USD,INR,78.2522964477539
2022-06-28,USD,INR,78.44110107421875
2022-06-29,USD,INR,79.07319641113281
2022-06-30,USD,INR,78.89830017089844
2022-07-01,USD,INR,78.96299743652344
2022-07-04,USD,INR,78.95069885253906
2022-07-05,USD,INR,78.93949890136719
2022-07-06,USD,INR,79.36840057373047
2022-07-07,USD,INR,79.04389953613281
2022-07-08,USD,INR,79.22160339355469
2022-07-11,USD,INR,79.3313980102539
2022-07-12,USD,INR,79.47779846191406
2022-07-13,USD,INR,79.47640228271484
2022-07-14,USD,INR,79.80750274658203
2022-07-15,USD,INR,79.87830352783203
2022-07-18,USD,INR,79.72049713134766
2022-07-19,USD,INR,80.0302963256836
2022-07-20,USD,INR,79.85590362548828
2022-07-21,USD,INR,80.00340270996094
2022-07-22,USD,INR,79.7759017944336
2022-07-25,USD,INR,79.87680053710938
2022-07-26,USD,INR,79.72250366210938
2022-07-27,USD,INR,79.84120178222656
2022-07-28,USD,INR,79.84739685058594
2022-07-29,USD,INR,79.57150268554688
2022-08-01,USD,INR,79.1948013305664
2022-08-02,USD,INR,78.95570373535156
2022-08-03,USD,INR,78.60449981689453
2022-08-04,USD,INR,79.11830139160156
2022-08-05,USD,INR,79.15489959716797
2022-08-08,USD,INR,79.41059875488281
2022-08-09,USD,INR,79.60189819335938
2022-08-10,USD,INR,79.57839965820312
2022-08-11,USD,INR,79.0978012084961
2022-08-12,USD,INR,79.61399841308594
2022-08-15,USD,INR,79.62760162353516
2022-08-16,USD,INR,79.55290222167969
2022-08-17,USD,INR,79.14600372314453
2022-08-18,USD,INR,79.35970306396484
2022-08-19,USD,INR,79.7667007446289
2022-08-22,USD,INR,79.91790008544922
2022-08-23,USD,INR,79.88379669189453
2022-08-24,USD,INR,79.85449981689453
2022-08-25,USD,INR,79.79679870605469
2022-08-26,USD,INR,79.88289642333984
2022-08-29,USD,INR,79.95909881591797
2022-08-30,USD,INR,79.96790313720703
2022-08-31,USD,INR,79.68229675292969
2022-09-01,USD,INR,79.54879760742188
2022-09-02,USD,INR,79.716796875
2022-09-05,USD,INR,79.72450256347656
2022-09-06,USD,INR,79.78299713134766
2022-09-07,USD,INR,79.89510345458984
2022-09-08,USD,INR,79.6498031616211
2022-09-09,USD,INR,79.706298828125
2022-09-12,USD,INR,79.65579986572266
2022-09-13,USD,INR,79.35530090332031
2022-09-14,USD,INR,79.60240173339844
2022-09-15,USD,INR,79.45369720458984
2022-09-16,USD,INR,79.8490982055664
2022-09-19,USD,INR,79.68949890136719
2022-09-20,USD,INR,79.7074966430664
2022-09-21,USD,INR,79.76270294189453
2022-09-22,USD,INR,80.05069732666016
2022-09-23,USD,INR,81.06220245361328
2022-09-26,USD,INR,81.25479888916016
2022-09-27,USD,INR,81.61579895019531
2022-09-28,USD,INR,81.72460174560547
2022-09-29,USD,INR,81.42870330810547
2022-09-30,USD,INR,81.48059844970703
2022-10-03,USD,INR,81.52130126953125
2022-10-04,USD,INR,81.49500274658203
2022-10-05,USD,INR,81.46549987792969
2022-10-06,USD,INR,81.6488037109375
2022-10-07,USD,INR,82.3489990234375
2022-10-10,USD,INR,82.8322982788086
2022-10-11,USD,INR,82.42070007324219
2022-10-12,USD,INR,82.2739028930664
2022-10-13,USD,INR,82.19999694824219
2022-10-14,USD,INR,82.19210052490234
2022-10-17,USD,INR,82.41280364990234
2022-10-18,USD,INR,82.1947021484375
2022-10-19,USD,INR,82.2863998413086
2022-10-20,USD,INR,82.99700164794922
2022-10-21,USD,INR,82.82569885253906
2022-10-24,USD,INR,82.54129791259766
2022-10-25,USD,INR,82.7614974975586
2022-10-26,USD,INR,82.44529724121094
2022-10-27,USD,INR,82.04959869384766
2022-10-28,USD,INR,82.44249725341797
2022-10-31,USD,INR,82.23919677734375
2022-11-01,USD,INR,82.72899627685547
2022-11-02,USD,INR,82.68450164794922
2022-11-03,USD,INR,82.88839721679688
2022-11-04,USD,INR,82.68180084228516
2022-11-07,USD,INR,81.9749984741211
2022-11-08,USD,INR,81.82599639892578
2022-11-09,USD,INR,81.40519714355469
2022-11-10,USD,INR,81.34380340576172
2022-11-11,USD,INR,80.48290252685547
2022-11-14,USD,INR,80.49700164794922
2022-11-15,USD,INR,80.99199676513672
2022-11-16,USD,INR,81.07140350341797
2022-11-17,USD,INR,81.49530029296875
2022-11-18,USD,INR,81.52490234375
